iter	RMSE
527	0.08420340356
528	0.08380653181
529	0.08362630728
530	0.08338864489
531	0.08315620311
532	0.08287132931
533	0.0828320984
534	0.08259899146
535	0.0823383326
536	0.08228355381
537	0.08194701903
538	0.08168849889
539	0.08128579065
540	0.08106542381
541	0.08085260394
542	0.08063754285
543	0.08040918979
544	0.08012990462
545	0.07978427046
546	0.07940574363
547	0.0792749661
548	0.07908201666
549	0.07883792357
550	0.07861676498
551	0.07859138374
552	0.07826300987
553	0.07795929643
554	0.07767941287
555	0.07730288219
556	0.0770020672
557	0.07675881638
558	0.07659241683
559	0.07640003962
560	0.07623347239
561	0.07604310895
562	0.07578617053
563	0.07541005468
564	0.07514683256
565	0.0749674229
566	0.07467065704
567	0.07454798897
568	0.07431996285
569	0.07414960447
570	0.07399121007
571	0.07378460195
572	0.07349856779
573	0.07326462608
574	0.07300631297
575	0.07279820329
576	0.07270446414
577	0.07243931716
578	0.07224449674
579	0.0720274872
580	0.07188004691
581	0.07166801056
582	0.07156358277
583	0.07142436234
584	0.07129982498
585	0.07110239786
586	0.07089831883
587	0.07072865221
588	0.07049253038
589	0.07018984685
590	0.06998371281
591	0.06966011049
592	0.06939639945
593	0.06923256961
594	0.06904785835
595	0.06875936609
596	0.06853403355
597	0.06847339765
598	0.06827927461
599	0.06807963099
600	0.06791530004
601	0.06779885932
602	0.06759117775
603	0.06734559368
604	0.06705781095
605	0.06678062343
606	0.06650374715
607	0.06612448738
608	0.06590853854
609	0.06557424212
610	0.06530924867
611	0.06520488051
612	0.0649723032
613	0.06493566517
614	0.06487244281
615	0.06471332727
616	0.0644734066
617	0.06425151534
618	0.06416838027
619	0.06400278184
620	0.06374711452
621	0.0636549132
622	0.06342988697
623	0.06331714865
624	0.06311717644
625	0.06298707227
626	0.06288142187
627	0.0626854893
628	0.0624642031
629	0.06228589388
630	0.06206504796
631	0.06196436629
632	0.06170754869
633	0.06147615488
634	0.0612901673
635	0.06105223043
636	0.06085336725
637	0.06062970731
638	0.0604200989
639	0.0602658995
640	0.06017437726
641	0.0599907455
642	0.05997398207
643	0.05981433603
644	0.05970031785
645	0.05948694359
646	0.0593144781
647	0.05897438752
648	0.05875215869
649	0.05858332991
650	0.05844175246
651	0.05831741699
652	0.05813488728
653	0.05795940315
654	0.0577472137
655	0.05758804794
656	0.05733307916
657	0.0571623585
658	0.05696186486
659	0.05681617844
660	0.05663417834
661	0.05643346197
662	0.05631093412
663	0.05616296673
664	0.0559770869
665	0.05577895129
666	0.05561501993
667	0.05548502483
668	0.05528549312
669	0.05506609673
670	0.05489613255
671	0.05474188329
672	0.05461655122
673	0.05441972646
674	0.05425276472
675	0.05405213496
676	0.05391534892
677	0.0538174612
678	0.05358894734
679	0.05347805217
680	0.05328616776
681	0.05310975887
682	0.052977572
683	0.05283251708
684	0.05271975664
685	0.05260259005
686	0.05241011347
687	0.05222675547
688	0.05191530661
689	0.05178267815
690	0.05164016757
691	0.05153177059
692	0.05139809237
693	0.05125456385
694	0.05112361394
695	0.0509119576
696	0.05069655011
697	0.05052990816
698	0.05041110661
699	0.05021567583
700	0.05010246264
701	0.04995577848
702	0.04981866652
703	0.04964169298
704	0.04950602833
705	0.04942602874
706	0.04925808542
707	0.04910505756
708	0.04898641248
709	0.04875744957
710	0.0486154974
711	0.04854181921
712	0.04844464736
713	0.04828642671
714	0.04808417321
715	0.04789368763
716	0.04771038551
717	0.04749149513
718	0.04739306929
719	0.04723864184
720	0.04707987179
721	0.04692042984
722	0.04670219757
723	0.04659970803
724	0.04645971557
725	0.04625771789
726	0.04613878518
727	0.04607646823
728	0.04591833607
729	0.04578066037
730	0.0457361577
731	0.04557367665
732	0.04542776177
733	0.04523326601
734	0.04509729801
735	0.0448712966
736	0.04467914541
737	0.04451261146
738	0.04437979521
739	0.04429021949
740	0.04415186687
741	0.04396593276
742	0.04386549095
743	0.04370087139
744	0.04362471474
745	0.04357026491
746	0.0434558002
747	0.04333673602
748	0.04321992784
749	0.04305264833
750	0.04289331456
751	0.0427480143
752	0.04268547471
753	0.04245885286
754	0.0423160037
755	0.04214637112
756	0.04204438041
757	0.04194442912
758	0.04180375449
759	0.04161616131
760	0.04150580534
761	0.04141223875
762	0.04122749047
763	0.04107772122
764	0.04094342433
765	0.04088390633
766	0.04076620372
767	0.04064348053
768	0.04049235696
769	0.04039386186
770	0.04030803552
771	0.04017842363
772	0.04003952361
773	0.03988954523
774	0.03987846186
775	0.03979369641
776	0.03968798159
777	0.03959132667
778	0.03951843124
779	0.03937455363
7780	0.03728635853
781	0.03716648661
782	0.03709249078
783	0.03695347007
784	0.03681473587
785	0.03664573257
786	0.03659776051
787	0.0364385738
788	0.03632520486
789	0.03620819807
790	0.03608735337
791	0.0359802476
792	0.03585653178
793	0.03578064338
794	0.03571554965
795	0.03555964393
796	0.03549007097
797	0.03538066002
798	0.03529111116
799	0.03518854784
800	0.03505124748
801	0.03487208537
802	0.03469566232
803	0.03459502919
804	0.03449615345
805	0.03449081206
806	0.03448207105
807	0.0343646202
808	0.034227793
809	0.03412578556
810	0.03405260829
811	0.0339000962
812	0.03375825867
813	0.03366153993
814	0.03352209088
815	0.03336258695
816	0.03327422294
817	0.03314253308
818	0.03298101315
819	0.0329755455
820	0.03288775675
821	0.03280320797
822	0.03279795629
823	0.03270747104
824	0.03256689024
825	0.03247726373
826	0.03239772125
827	0.03225969318
828	0.03217180953
829	0.03201443083
830	0.03192582634
831	0.03182508457
832	0.03174765501
833	0.03166158173
834	0.03159204601
835	0.03151637311
836	0.03137009941
837	0.03124796177
838	0.031238111
839	0.03114695147
840	0.03100935749
841	0.03089601332
842	0.03082312123
843	0.03073917108
844	0.03061751403
845	0.03054549837
846	0.03042278683
847	0.03034231629
848	0.03029687089
849	0.03025028939
850	0.03015361084
851	0.03002416923
852	0.02994991449
853	0.02985830637
854	0.02975879418
855	0.02974910811
856	0.02969559022
857	0.0296886409
858	0.02964949767
859	0.02956432689
860	0.02941408719
861	0.02930632112
862	0.02926356861
863	0.02922190434
864	0.02911701706
865	0.02899785464
866	0.02893001951
867	0.02885217877
868	0.02874179153
869	0.02859054463
870	0.02850918374
871	0.02843654249
872	0.0283547511
873	0.02826082944
874	0.02820742185
875	0.02809981033
876	0.02809433388
877	0.02797916769
878	0.02789508889
879	0.02779377624
880	0.02771693055
881	0.02762166777
882	0.02757083883
883	0.02752627864
884	0.02742688965
885	0.02733517275
886	0.02719159885
887	0.02707750537
888	0.02703826728
889	0.02694469669
890	0.02691553145
891	0.02690569259
892	0.02689926586
893	0.02680301718
894	0.02673339511
895	0.02665088862
896	0.02658213835
897	0.02652703546
898	0.02643838196
899	0.02638258796
900	0.02633265481
901	0.02621188693
902	0.02609986128
903	0.0260333235
904	0.0259000702
905	0.02581102884
906	0.02577549089
907	0.02567063311
908	0.02561862949
909	0.0255037722
910	0.02541008734
911	0.0253348154
912	0.02526551956
913	0.02515907644
914	0.02515319037
915	0.02504965212
916	0.02492525874
917	0.02492033312
918	0.02482649164
919	0.02476932911
920	0.0246937036
921	0.02462772032
922	0.02457003478
923	0.02447911572
924	0.0243589742
925	0.02424723403
926	0.0242081651
927	0.02414869562
928	0.02410245718
929	0.0240687627
930	0.02399300201
931	0.02391222054
932	0.02378366614
933	0.0236797339
934	0.02361481777
935	0.0235215148
936	0.0234243608
937	0.02336421153
938	0.02326224639
939	937	0.02055490940	938	0.0205039574
939	0.02043839067
940	0.02036505345
941	0.02030970735
942	0.0202516128
943	0.02020214714
944	0.02012912355
945	0.02008381666
946	0.02001473294
947	0.01997505879
948	0.01990987722
949	0.01985306826
950	0.0198064444
951	0.01978457007
952	0.01973394558
953	0.01966840088
954	0.01959704885
955	0.0195176366
956	0.01945237665
957	0.01939373021
958	0.01935644839
959	0.01929491953
960	0.01922420567
961	0.01917120093
962	0.01909196504
963	0.01899691889
964	0.01893624931
965	0.01889514198
966	0.01882541737
967	0.01877899538
968	0.01874263717
969	0.01869868233
970	0.01860511308
971	0.01858615603
972	0.01852365913
973	0.01842760681
974	0.01832349899
975	0.01822317411
976	0.01816458199
977	0.01812658958
978	0.0180692812
979	0.0179982612
980	0.01794114561
981	0.01790096565
982	0.01786294361
983	0.01784326141
984	0.01778602026
985	0.01773718151
986	0.01766849382
987	0.01764459241
988	0.01757667828
989	0.01748969879
990	0.01747560579
991	0.01742893945
992	0.01742411598
993	0.01733762792
994	0.01727637101
995	0.01727085734
996	0.01721503946
997	0.0171601234
998	0.01711492067
999	0.01711155441
